,SourceFile,ExifTool:ExifToolVersion,File:FileName,File:Directory,File:FileSize,File:FileModifyDate,File:FileAccessDate,File:FileInodeChangeDate,File:FilePermissions,File:FileType,File:FileTypeExtension,File:MIMEType,QuickTime:MajorBrand,QuickTime:MinorVersion,QuickTime:CompatibleBrands,QuickTime:MediaDataSize,QuickTime:MediaDataOffset,QuickTime:MovieHeaderVersion,QuickTime:CreateDate,QuickTime:ModifyDate,QuickTime:TimeScale,QuickTime:Duration,QuickTime:PreferredRate,QuickTime:PreferredVolume,QuickTime:PreviewTime,QuickTime:PreviewDuration,QuickTime:PosterTime,QuickTime:SelectionTime,QuickTime:SelectionDuration,QuickTime:CurrentTime,QuickTime:NextTrackID,QuickTime:TrackHeaderVersion,QuickTime:TrackCreateDate,QuickTime:TrackModifyDate,QuickTime:TrackID,QuickTime:TrackDuration,QuickTime:TrackLayer,QuickTime:TrackVolume,QuickTime:ImageWidth,QuickTime:ImageHeight,QuickTime:CleanApertureDimensions,QuickTime:ProductionApertureDimensions,QuickTime:EncodedPixelsDimensions,QuickTime:GraphicsMode,QuickTime:OpColor,QuickTime:CompressorID,QuickTime:SourceImageWidth,QuickTime:SourceImageHeight,QuickTime:XResolution,QuickTime:YResolution,QuickTime:CompressorName,QuickTime:BitDepth,QuickTime:VideoFrameRate,QuickTime:CameraIdentifier,QuickTime:FrameReadoutTime,QuickTime:MatrixStructure,QuickTime:MediaHeaderVersion,QuickTime:MediaCreateDate,QuickTime:MediaModifyDate,QuickTime:MediaTimeScale,QuickTime:MediaDuration,QuickTime:MediaLanguageCode,QuickTime:Balance,QuickTime:HandlerClass,QuickTime:HandlerVendorID,QuickTime:HandlerDescription,QuickTime:AudioFormat,QuickTime:AudioBitsPerSample,QuickTime:AudioSampleRate,QuickTime:LayoutFlags,QuickTime:AudioChannels,QuickTime:PurchaseFileFormat,QuickTime:HandlerType,Composite:ImageSize,Composite:Megapixels,Composite:AvgBitrate,Composite:Rotation,QuickTime:Artwork,File:ExifByteOrder,File:ImageWidth,File:ImageHeight,File:EncodingProcess,File:BitsPerSample,File:ColorComponents,File:YCbCrSubSampling,EXIF:Make,EXIF:Model,EXIF:Orientation,EXIF:XResolution,EXIF:YResolution,EXIF:ResolutionUnit,EXIF:Software,EXIF:ModifyDate,EXIF:YCbCrPositioning,EXIF:ExposureTime,EXIF:FNumber,EXIF:ExposureProgram,EXIF:ISO,EXIF:ExifVersion,EXIF:DateTimeOriginal,EXIF:CreateDate,EXIF:ComponentsConfiguration,EXIF:ShutterSpeedValue,EXIF:ApertureValue,EXIF:BrightnessValue,EXIF:MeteringMode,EXIF:Flash,EXIF:FocalLength,EXIF:FlashpixVersion,EXIF:ColorSpace,EXIF:ExifImageWidth,EXIF:ExifImageHeight,EXIF:SensingMethod,EXIF:CustomRendered,EXIF:ExposureMode,EXIF:WhiteBalance,EXIF:FocalLengthIn35mmFormat,EXIF:SceneCaptureType,EXIF:GPSLatitudeRef,EXIF:GPSLatitude,EXIF:GPSLongitudeRef,EXIF:GPSLongitude,EXIF:GPSAltitudeRef,EXIF:GPSAltitude,EXIF:GPSTimeStamp,EXIF:GPSImgDirectionRef,EXIF:GPSImgDirection,EXIF:Compression,EXIF:ThumbnailOffset,EXIF:ThumbnailLength,EXIF:ThumbnailImage,XMP:XMPToolkit,XMP:CropX,XMP:CropY,XMP:CropW,XMP:CropH,XMP:AffineA,XMP:AffineB,XMP:AffineC,XMP:AffineD,XMP:AffineX,XMP:AffineY,XMP:CropAngle,XMP:CropTop,XMP:CropBottom,XMP:CropLeft,XMP:CropRight,XMP:HasCrop,XMP:AlreadyApplied,Composite:Aperture,Composite:ScaleFactor35efl,Composite:ShutterSpeed,Composite:GPSAltitude,Composite:GPSLatitude,Composite:GPSLongitude,Composite:CircleOfConfusion,Composite:FOV,Composite:FocalLength35efl,Composite:GPSPosition,Composite:HyperfocalDistance,Composite:LightValue,EXIF:SubjectArea,File:CurrentIPTCDigest,EXIF:ImageUniqueID,EXIF:GPSVersionID,XMP:ModifyDate,XMP:Subject,IPTC:EnvelopeRecordVersion,IPTC:CodedCharacterSet,IPTC:ApplicationRecordVersion,IPTC:Keywords,Photoshop:IPTCDigest,XMP:RegionAppliedToDimensionsW,XMP:RegionAppliedToDimensionsH,XMP:RegionAppliedToDimensionsUnit,XMP:RegionType,XMP:RegionExtensionsTimeStamp,XMP:RegionExtensionsFaceID,XMP:RegionExtensionsConfidenceLevel,XMP:RegionExtensionsAngleInfoYaw,XMP:RegionExtensionsAngleInfoRoll,XMP:RegionAreaY,XMP:RegionAreaW,XMP:RegionAreaUnit,XMP:RegionAreaX,XMP:RegionAreaH,EXIF:UniqueCameraModel,EXIF:GPSDateStamp,XMP:CreatorTool,XMP:MetadataDate,XMP:Format,XMP:DocumentID,XMP:OriginalDocumentID,XMP:InstanceID,XMP:RawFileName,XMP:PhotographicSensitivity,XMP:HistoryAction,XMP:HistoryInstanceID,XMP:HistoryWhen,XMP:HistorySoftwareAgent,XMP:HistoryChanged,XMP:RegionRotation,Composite:GPSDateTime,XMP:HierarchicalSubject,XMP:CreateDate,XMP:DateCreated,IPTC:DateCreated,IPTC:TimeCreated,Composite:DateTimeCreated,XMP:RegionName,XMP:Curve0x,XMP:Curve0y,XMP:Curve1x,XMP:Curve1y,XMP:Curve2x,XMP:Curve2y,XMP:Curve3x,XMP:Curve3y,XMP:Curve4x,XMP:Curve4y,XMP:Shadows,XMP:Highlights,XMP:Vibrance,XMP:ToneCurve,XMP:ToneCurveName,XMP:FillLight,XMP:CropConstrainToWarp,EXIF:DigitalZoomRatio,JFIF:JFIFVersion,JFIF:ResolutionUnit,JFIF:XResolution,JFIF:YResolution,EXIF:Padding,XMP:About,ExifTool:Warning,EXIF:XPKeywords,XMP:Rating,XMP:LastKeywordXMP,EXIF:ImageDescription,QuickTime:Model-rus,QuickTime:SoftwareVersion-rus,QuickTime:ContentCreateDate-rus,QuickTime:GPSCoordinates-rus,QuickTime:Make-rus,QuickTime:Make-rus-RU,QuickTime:CreationDate-rus-RU,QuickTime:GPSCoordinates-rus-RU,QuickTime:Software-rus-RU,QuickTime:Model-rus-RU,QuickTime:Model,QuickTime:SoftwareVersion,QuickTime:ContentCreateDate,QuickTime:GPSCoordinates,QuickTime:Make,QuickTime:CreationDate,QuickTime:Software,Composite:GPSAltitudeRef,PNG:ImageWidth,PNG:ImageHeight,PNG:BitDepth,PNG:ColorType,PNG:Compression,PNG:Filter,PNG:Interlace,PNG:SRGBRendering,PNG:Gamma,PNG:PixelsPerUnitX,PNG:PixelsPerUnitY,PNG:PixelUnits,PNG:WhitePointX,PNG:WhitePointY,PNG:RedX,PNG:RedY,PNG:GreenX,PNG:GreenY,PNG:BlueX,PNG:BlueY
713,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0622.MOV,12.44,IMG_0622.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,4670469,2013:06:15 08:54:55+02:00,2023:05:08 01:21:33+02:00,2023:05:08 01:21:33+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],4665364.0,36.0,0.0,2013:06:15 07:54:51,2013:06:15 07:54:54,600.0,2.175,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 07:54:51,2013:06:15 07:54:54,1.0,2.175,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,24.0,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 07:54:51,2013:06:15 07:54:54,44100.0,2.20589569160998,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,17159960.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.001,55.7998,37.5839,,,,55.7998 37.5839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 11:54:51+04:00,55.7998 37.5839 168.001,Apple,Apple,2013:06:15 11:54:51+04:00,55.7998 37.5839 168.001,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 11:54:51+04:00,55.7998 37.5839 168.001,Apple,2013:06:15 11:54:51+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
714,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0623.MOV,12.44,IMG_0623.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,6387192,2013:06:15 08:55:05+02:00,2023:05:08 01:21:33+02:00,2023:05:08 01:21:33+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],6381644.0,36.0,0.0,2013:06:15 07:55:01,2013:06:15 07:55:04,600.0,2.92166666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 07:55:01,2013:06:15 07:55:04,1.0,2.92166666666667,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,29.9659477866061,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 07:55:01,2013:06:15 07:55:04,44100.0,2.94893424036281,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,17473982.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.51,55.7997,37.584,,,,55.7997 37.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 11:55:01+04:00,55.7997 37.584 167.51,Apple,Apple,2013:06:15 11:55:01+04:00,55.7997 37.584 167.51,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 11:55:01+04:00,55.7997 37.584 167.51,Apple,2013:06:15 11:55:01+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
715,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0624.MOV,12.44,IMG_0624.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,10233327,2013:06:15 08:55:24+02:00,2023:05:08 01:21:34+02:00,2023:05:08 01:21:34+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],10227079.0,36.0,0.0,2013:06:15 07:55:18,2013:06:15 07:55:23,600.0,4.64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 07:55:18,2013:06:15 07:55:23,1.0,4.64,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,29.9572039942939,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 07:55:18,2013:06:15 07:55:23,44100.0,4.66721088435374,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,17632895.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.493,55.7998,37.5841,,,,55.7998 37.5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 11:55:18+04:00,55.7998 37.5841 190.493,Apple,Apple,2013:06:15 11:55:18+04:00,55.7998 37.5841 190.493,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 11:55:18+04:00,55.7998 37.5841 190.493,Apple,2013:06:15 11:55:18+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
716,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0625.MOV,12.44,IMG_0625.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,40221427,2013:06:15 08:55:56+02:00,2023:05:08 01:21:34+02:00,2023:05:08 01:21:34+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],40209482.0,36.0,0.0,2013:06:15 07:55:36,2013:06:15 07:55:48,600.0,18.825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 07:55:36,2013:06:15 07:55:48,1.0,18.825,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,29.973474801061,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 07:55:36,2013:06:15 07:55:48,44100.0,18.8546031746032,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,17087695.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.826,55.7996,37.584,,,,55.7996 37.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 11:55:36+04:00,55.7996 37.584 192.826,Apple,Apple,2013:06:15 11:55:36+04:00,55.7996 37.584 192.826,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 11:55:36+04:00,55.7996 37.584 192.826,Apple,2013:06:15 11:55:36+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
717,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0626.MOV,12.44,IMG_0626.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,34638520,2013:06:15 08:56:20+02:00,2023:05:08 01:21:34+02:00,2023:05:08 01:21:34+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],34627507.0,36.0,0.0,2013:06:15 07:56:03,2013:06:15 07:56:16,600.0,16.3033333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 07:56:03,2013:06:15 07:56:16,1.0,16.3033333333333,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,29.9724180202268,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 07:56:03,2013:06:15 07:56:16,44100.0,16.3468480725624,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,16991621.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.91,55.7996,37.5838,,,,55.7996 37.5838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 11:56:03+04:00,55.7996 37.5838 166.91,Apple,Apple,2013:06:15 11:56:03+04:00,55.7996 37.5838 166.91,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 11:56:03+04:00,55.7996 37.5838 166.91,Apple,2013:06:15 11:56:03+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
718,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0627.MOV,12.44,IMG_0627.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,15878425,2013:06:15 08:57:17+02:00,2023:05:08 01:21:34+02:00,2023:05:08 01:21:34+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],15871422.0,36.0,0.0,2013:06:15 07:57:08,2013:06:15 07:57:16,600.0,7.12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 07:57:08,2013:06:15 07:57:16,1.0,7.12,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,24.0056153486196,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 07:57:08,2013:06:15 07:57:16,44100.0,7.15174603174603,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,17833058.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.992,55.7999,37.5839,,,,55.7999 37.5839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 11:57:08+04:00,55.7999 37.5839 200.992,Apple,Apple,2013:06:15 11:57:08+04:00,55.7999 37.5839 200.992,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 11:57:08+04:00,55.7999 37.5839 200.992,Apple,2013:06:15 11:57:08+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
719,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0628.MOV,12.44,IMG_0628.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,30053083,2013:06:15 08:58:58+02:00,2023:05:08 01:21:34+02:00,2023:05:08 01:21:34+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],30042914.0,36.0,0.0,2013:06:15 07:58:42,2013:06:15 07:58:55,600.0,14.4283333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 07:58:42,2013:06:15 07:58:55,1.0,14.4283333333333,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,29.9723119520074,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 07:58:42,2013:06:15 07:58:55,44100.0,14.4660317460317,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,16657732.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.31,55.7998,37.5838,,,,55.7998 37.5838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 11:58:42+04:00,55.7998 37.5838 172.31,Apple,Apple,2013:06:15 11:58:42+04:00,55.7998 37.5838 172.31,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 11:58:42+04:00,55.7998 37.5838 172.31,Apple,2013:06:15 11:58:42+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
720,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0629.MOV,12.44,IMG_0629.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,24284023,2013:06:15 09:00:56+02:00,2023:05:08 01:21:34+02:00,2023:05:08 01:21:34+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],24275554.0,36.0,0.0,2013:06:15 08:00:43,2013:06:15 08:00:55,600.0,11.0133333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 08:00:43,2013:06:15 08:00:55,1.0,11.0133333333333,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,24.0036231884058,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 08:00:43,2013:06:15 08:00:55,44100.0,11.0526984126984,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,17633574.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.956,55.7997,37.584,,,,55.7997 37.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 12:00:43+04:00,55.7997 37.584 220.956,Apple,Apple,2013:06:15 12:00:43+04:00,55.7997 37.584 220.956,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 12:00:43+04:00,55.7997 37.584 220.956,Apple,2013:06:15 12:00:43+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
721,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0631.MOV,12.44,IMG_0631.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,49936050,2013:06:15 09:03:57+02:00,2023:05:08 01:21:34+02:00,2023:05:08 01:21:34+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],49922540.0,36.0,0.0,2013:06:15 08:03:33,2013:06:15 08:03:45,600.0,22.81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 08:03:33,2013:06:15 08:03:45,1.0,22.81,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,28.3167738164816,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 08:03:33,2013:06:15 08:03:45,44100.0,22.8484353741497,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,17509001.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.44,55.8003,37.5848,,,,55.8003 37.5848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 12:03:33+04:00,55.8003 37.5848 185.44,Apple,Apple,2013:06:15 12:03:33+04:00,55.8003 37.5848 185.44,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 12:03:33+04:00,55.8003 37.5848 185.44,Apple,2013:06:15 12:03:33+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
722,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0632.MOV,12.44,IMG_0632.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,17328215,2013:06:15 09:04:14+02:00,2023:05:08 01:21:34+02:00,2023:05:08 01:21:34+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],17320600.0,36.0,0.0,2013:06:15 08:04:04,2013:06:15 08:04:13,600.0,8.075,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 08:04:04,2013:06:15 08:04:13,1.0,8.075,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,29.9753289473684,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 08:04:04,2013:06:15 08:04:13,44100.0,8.1037641723356,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,17159728.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.152,55.8004,37.5846,,,,55.8004 37.5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 12:04:04+04:00,55.8004 37.5846 186.152,Apple,Apple,2013:06:15 12:04:04+04:00,55.8004 37.5846 186.152,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 12:04:04+04:00,55.8004 37.5846 186.152,Apple,2013:06:15 12:04:04+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
723,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0633.MOV,12.44,IMG_0633.MOV,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,14496425,2013:06:15 09:05:11+02:00,2023:05:08 01:21:34+02:00,2023:05:08 01:21:34+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],14489477.0,36.0,0.0,2013:06:15 08:05:03,2013:06:15 08:05:10,600.0,6.63166666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:15 08:05:03,2013:06:15 08:05:10,1.0,6.63166666666667,0.0,0.0,1920.0,1080.0,1920 1080,1920 1080,1920 1080,64.0,32768 32768 32768,avc1,1920.0,1080.0,72.0,72.0,H.264,24.0,28.8504883546206,Back,0.029376,1 0 0 0 1 0 0 0 1,0.0,2013:06:15 08:05:03,2013:06:15 08:05:10,44100.0,6.66412698412698,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,100.0,1.0,mp4a,mdta,1920 1080,2.0736,17479138.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.368,55.8003,37.5846,,,,55.8003 37.5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone 5,6.1.4,2013:06:15 12:05:03+04:00,55.8003 37.5846 187.368,Apple,Apple,2013:06:15 12:05:03+04:00,55.8003 37.5846 187.368,6.1.4,iPhone 5,iPhone 5,6.1.4,2013:06:15 12:05:03+04:00,55.8003 37.5846 187.368,Apple,2013:06:15 12:05:03+04:00,6.1.4,0.0,,,,,,,,,,,,,,,,,,,,
