,SourceFile,ExifTool:ExifToolVersion,File:FileName,File:Directory,File:FileSize,File:FileModifyDate,File:FileAccessDate,File:FileInodeChangeDate,File:FilePermissions,File:FileType,File:FileTypeExtension,File:MIMEType,File:ExifByteOrder,File:CurrentIPTCDigest,File:ImageWidth,File:ImageHeight,File:EncodingProcess,File:BitsPerSample,File:ColorComponents,File:YCbCrSubSampling,EXIF:Make,EXIF:Model,EXIF:Orientation,EXIF:XResolution,EXIF:YResolution,EXIF:ResolutionUnit,EXIF:Software,EXIF:ModifyDate,EXIF:YCbCrPositioning,EXIF:ExposureTime,EXIF:FNumber,EXIF:ExposureProgram,EXIF:ISO,EXIF:ExifVersion,EXIF:DateTimeOriginal,EXIF:CreateDate,EXIF:ComponentsConfiguration,EXIF:ShutterSpeedValue,EXIF:ApertureValue,EXIF:BrightnessValue,EXIF:MeteringMode,EXIF:Flash,EXIF:FocalLength,EXIF:FlashpixVersion,EXIF:ColorSpace,EXIF:ExifImageWidth,EXIF:ExifImageHeight,EXIF:SensingMethod,EXIF:CustomRendered,EXIF:ExposureMode,EXIF:WhiteBalance,EXIF:FocalLengthIn35mmFormat,EXIF:SceneCaptureType,EXIF:ImageUniqueID,EXIF:GPSVersionID,EXIF:GPSLatitudeRef,EXIF:GPSLatitude,EXIF:GPSLongitudeRef,EXIF:GPSLongitude,EXIF:GPSAltitudeRef,EXIF:GPSAltitude,EXIF:GPSTimeStamp,EXIF:GPSDateStamp,EXIF:Compression,EXIF:ThumbnailOffset,EXIF:ThumbnailLength,EXIF:ThumbnailImage,XMP:XMPToolkit,XMP:ModifyDate,XMP:CreatorTool,XMP:CreateDate,XMP:MetadataDate,XMP:Format,XMP:DateCreated,XMP:DocumentID,XMP:OriginalDocumentID,XMP:InstanceID,XMP:RawFileName,XMP:PhotographicSensitivity,XMP:Subject,XMP:HistoryAction,XMP:HistoryInstanceID,XMP:HistoryWhen,XMP:HistorySoftwareAgent,XMP:HistoryChanged,XMP:RegionAppliedToDimensionsW,XMP:RegionAppliedToDimensionsH,XMP:RegionAppliedToDimensionsUnit,XMP:RegionRotation,XMP:RegionType,XMP:RegionAreaH,XMP:RegionAreaW,XMP:RegionAreaX,XMP:RegionAreaY,XMP:HierarchicalSubject,IPTC:CodedCharacterSet,IPTC:EnvelopeRecordVersion,IPTC:ApplicationRecordVersion,IPTC:Keywords,IPTC:DateCreated,IPTC:TimeCreated,Photoshop:IPTCDigest,Composite:Aperture,Composite:ImageSize,Composite:Megapixels,Composite:ScaleFactor35efl,Composite:ShutterSpeed,Composite:GPSAltitude,Composite:GPSDateTime,Composite:GPSLatitude,Composite:GPSLongitude,Composite:DateTimeCreated,Composite:CircleOfConfusion,Composite:FOV,Composite:FocalLength35efl,Composite:GPSPosition,Composite:HyperfocalDistance,Composite:LightValue,JFIF:JFIFVersion,JFIF:ResolutionUnit,JFIF:XResolution,JFIF:YResolution,EXIF:SubjectArea,EXIF:Padding,XMP:About,XMP:RegionExtensionsTimeStamp,XMP:RegionExtensionsFaceID,XMP:RegionExtensionsConfidenceLevel,XMP:RegionExtensionsAngleInfoYaw,XMP:RegionExtensionsAngleInfoRoll,XMP:RegionAreaUnit,EXIF:GPSImgDirectionRef,EXIF:GPSImgDirection,EXIF:DigitalZoomRatio,XMP:CropX,XMP:CropY,XMP:CropW,XMP:CropH,XMP:AffineA,XMP:AffineB,XMP:AffineC,XMP:AffineD,XMP:AffineX,XMP:AffineY,XMP:CropAngle,XMP:CropTop,XMP:CropBottom,XMP:CropLeft,XMP:CropRight,XMP:HasCrop,XMP:AlreadyApplied,ExifTool:Warning,EXIF:XPKeywords,XMP:Rating,XMP:LastKeywordXMP,XMP:RegionName,XMP:CropConstrainToWarp,EXIF:ImageDescription,XMP:Curve0x,XMP:Curve0y,XMP:Curve1x,XMP:Curve1y,XMP:Curve2x,XMP:Curve2y,XMP:Curve3x,XMP:Curve3y,XMP:Curve4x,XMP:Curve4y,XMP:Shadows,XMP:Highlights,XMP:Vibrance,XMP:ToneCurve,XMP:ToneCurveName,XMP:FillLight,EXIF:UniqueCameraModel,PNG:ImageWidth,PNG:ImageHeight,PNG:BitDepth,PNG:ColorType,PNG:Compression,PNG:Filter,PNG:Interlace,PNG:SRGBRendering,PNG:Gamma,PNG:WhitePointX,PNG:WhitePointY,PNG:RedX,PNG:RedY,PNG:GreenX,PNG:GreenY,PNG:BlueX,PNG:BlueY,PNG:PixelsPerUnitX,PNG:PixelsPerUnitY,PNG:PixelUnits
10,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0160.JPG,12.44,IMG_0160.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,5211332,2013:03:04 02:07:32+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:44+02:00,100755,JPEG,JPG,image/jpeg,MM,,6560.0,2428.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:04 07:07:32,1.0,0.008333333333,2.4,2.0,800.0,0221,2013:03:04 07:07:32,2013:03:04 07:07:32,1 2 3 0,0.0083330023887461,2.40000000859426,1.899115044,5.0,0.0,4.13,0100,1.0,6560.0,2428.0,2.0,6.0,0.0,0.0,33.0,0.0,,,,,,,,,,,6.0,680.0,5530.0,"(Binary data 5530 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,6560 2428,15.92768,7.99031476997579,0.008333333333,,,,,,0.00376033504233997,57.2209676644141,33.0,,1.89000224358841,6.43295940733381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0174.JPG,12.44,IMG_0174.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2015870,2013:03:05 11:13:41+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:44+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:05 16:13:41,1.0,0.06666666667,2.4,2.0,400.0,0221,2013:03:05 16:13:41,2013:03:05 16:13:41,1 2 3 0,0.0666659985042524,2.40000000859426,0.07393040502,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,43.1613333333333,E,76.9081666666667,0.0,1881.926829,10:13:33.49,,6.0,894.0,9372.0,"(Binary data 9372 bytes, use -b option to extract)",XMP Core 4.4.0,,,,,,,,,,,,,,,,,,3264.0,2448.0,pixel,,Face,0.342,0.256,0.612,0.475,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.06666666667,1881.926829,,43.1613333333333,76.9081666666667,,0.00376033504233997,57.2209676644141,33.0,43.1613333333333 76.9081666666667,1.89000224358841,4.43295940720397,,,,,,,,-795180992.0,2.0,291.0,,,normalized,T,229.5842697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0148.JPG,12.44,IMG_0148.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1684518,2013:02:27 18:56:31+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:44+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.2,2013:02:27 21:56:31,1.0,0.05,2.4,2.0,250.0,0221,2013:02:27 21:56:31,2013:02:27 21:56:31,1 2 3 0,0.0499990062408592,2.40000000859426,1.595876048,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,55.9621666666667,E,37.405,0.0,190.0,17:56:27.44,,6.0,862.0,6222.0,"(Binary data 6222 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,190.0,,55.9621666666667,37.405,,0.00376033504233997,57.2209676644141,33.0,55.9621666666667 37.405,1.89000224358841,5.52606881166759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0149.JPG,12.44,IMG_0149.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1950161,2013:02:27 19:50:50+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:44+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:02:27 22:50:50,1.0,0.06666666667,2.4,2.0,3200.0,0221,2013:02:27 22:50:50,2013:02:27 22:50:50,1 2 3 0,0.0666659985042524,2.40000000859426,-4.297327394,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,55.9638333333333,E,37.3971666666667,0.0,189.077381,18:50:49.61,,6.0,894.0,7821.0,"(Binary data 7821 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.06666666667,189.077381,,55.9638333333333,37.3971666666667,,0.00376033504233997,57.2209676644141,33.0,55.9638333333333 37.3971666666667,1.89000224358841,1.43295940720397,,,,,,,,,,,,,,T,108.0857298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0175.JPG,12.44,IMG_0175.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,4425654,2013:03:05 11:14:44+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:44+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,1 1,Apple,iPhone 5,1.0,72.0,72.0,2.0,ProCam 2.0,,1.0,0.06666666667,2.4,2.0,640.0,0221,,,1 2 3 0,0.0666659985042524,2.40000000859426,-1.16176394,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,43.1665,E,76.904,,,,,6.0,712.0,10659.0,"(Binary data 10659 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.06666666667,,,43.1665,76.904,,0.00376033504233997,57.2209676644141,33.0,43.1665 76.904,1.89000224358841,3.75488750209133,,,,,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0161.JPG,12.44,IMG_0161.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,6013978,2013:03:04 02:38:27+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:44+02:00,100755,JPEG,JPG,image/jpeg,MM,,7520.0,2332.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:04 07:38:26,1.0,0.008333333333,2.4,2.0,1600.0,0221,2013:03:04 07:38:26,2013:03:04 07:38:26,1 2 3 0,0.0083330023887461,2.40000000859426,2.056354916,5.0,0.0,4.13,0100,1.0,7520.0,2332.0,2.0,6.0,0.0,0.0,33.0,0.0,,,,,,,,,,,6.0,680.0,5320.0,"(Binary data 5320 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,7520 2332,17.53664,7.99031476997579,0.008333333333,,,,,,0.00376033504233997,57.2209676644141,33.0,,1.89000224358841,5.43295940733381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0834.JPG,12.44,IMG_0834.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,247611,2013:07:11 15:13:15+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:40:38+02:00,100755,JPEG,JPG,image/jpeg,MM,,640.0,1136.0,0.0,8.0,3.0,2 2,,,1.0,72.0,72.0,2.0,,,1.0,,,,,0221,,,1 2 3 0,,,,,,,0100,1.0,640.0,1136.0,,,,,,0.0,,,,,,,,,,,6.0,298.0,10336.0,"(Binary data 10336 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640 1136,0.72704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0820.JPG,12.44,IMG_0820.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,5774615,2015:04:05 15:56:23+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:41:28+02:00,100755,JPEG,JPG,image/jpeg,MM,f99c7e0fc7a6cd75f6177fe24c8b05a8,3264.0,2448.0,0.0,8.0,3.0,1 1,Apple,iPhone 5,1.0,72.0,72.0,2.0,ProCam 2.5,2015:04:05 16:56:23,1.0,0.001828153565,2.4,2.0,50.0,0221,2013:07:10 17:58:27,2013:07:10 17:58:27,1 2 3 0,0.00182699932210277,2.40000000859426,7.771810089,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,c53754e49fbd2af00027eea9508a00d1,2 2 0 0,N,42.7046666666667,E,27.7918333333333,0.0,,,,6.0,896.0,12602.0,"(Binary data 12602 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 16:56:23+03:00,,,,,,,,,,,Сергей,,,,,,,,,,,,,,,,%G,4.0,4.0,Сергей,,,f99c7e0fc7a6cd75f6177fe24c8b05a8,2.4,3264 2448,7.990272,7.99031476997579,0.001828153565,,,42.7046666666667,27.7918333333333,,0.00376033504233997,57.2209676644141,33.0,42.7046666666667 27.7918333333333,1.89000224358841,12.6214658343808,,,,,1631 1223 881 881,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0411.JPG,12.44,IMG_0411.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2377297,2013:04:14 10:00:25+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:52+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:14 12:00:25,1.0,0.008333333333,2.4,2.0,80.0,0221,2013:04:14 12:00:25,2013:04:14 12:00:25,1 2 3 0,0.0083330023887461,2.40000000859426,4.812076402,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,55.9135,E,37.5543333333333,0.0,190.3125763,08:00:21.45,,6.0,862.0,11443.0,"(Binary data 11443 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.008333333333,190.3125763,,55.9135,37.5543333333333,,0.00376033504233997,57.2209676644141,33.0,55.9135 37.5543333333333,1.89000224358841,9.75488750222118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0377.JPG,12.44,IMG_0377.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1559531,2013:04:10 15:09:57+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:52+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.3,2013:04:10 17:09:57,1.0,0.05,2.4,2.0,250.0,0221,2013:04:10 17:09:57,2013:04:10 17:09:57,1 2 3 0,0.0499990062408592,2.40000000859426,0.8834069073,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,55.9145,E,37.5488333333333,0.0,192.2041667,13:09:51.82,,6.0,894.0,8787.0,"(Binary data 8787 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,192.2041667,,55.9145,37.5488333333333,,0.00376033504233997,57.2209676644141,33.0,55.9145 37.5488333333333,1.89000224358841,5.52606881166759,,,,,,,,,,,,,,T,303.0562249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0363.JPG,12.44,IMG_0363.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2001041,2013:04:02 10:51:09+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:41:39+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,ProCam 2.1,,1.0,0.001033057851,2.4,2.0,50.0,0221,,,1 2 3 0,0.00103299974112915,2.40000000859426,9.588509317,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,56.5438333333333,E,37.5713333333333,,,,,6.0,712.0,10630.0,"(Binary data 10630 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.001033057851,,,56.5438333333333,37.5713333333333,,0.00376033504233997,57.2209676644141,33.0,56.5438333333333 37.5713333333333,1.89000224358841,13.4449320492769,,,,,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0405.JPG,12.44,IMG_0405.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1634709,2013:04:13 09:51:18+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:52+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:13 11:51:18,1.0,0.05,2.4,2.0,200.0,0221,2013:04:13 11:51:18,2013:04:13 11:51:18,1 2 3 0,0.0499990062408592,2.40000000859426,1.558759284,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,55.9135,E,37.5543333333333,0.0,191.7922078,07:51:14.35,,6.0,862.0,9842.0,"(Binary data 9842 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,191.7922078,,55.9135,37.5543333333333,,0.00376033504233997,57.2209676644141,33.0,55.9135 37.5543333333333,1.89000224358841,5.84799690655495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0559.JPG,12.44,IMG_0559.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,9729609,2013:05:29 16:33:32+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:41:01+02:00,100755,JPEG,JPG,image/jpeg,MM,,8400.0,2396.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.4,2013:05:29 18:32:56,1.0,0.0009960159363,2.4,2.0,80.0,0221,2013:05:29 18:32:56,2013:05:29 18:32:56,1 2 3 0,0.000995999854507772,2.40000000859426,8.114243323,5.0,0.0,4.13,0100,1.0,8400.0,2396.0,2.0,6.0,0.0,0.0,33.0,0.0,,,N,56.0866666666667,E,36.7806666666667,0.0,182.0590909,14:32:56.24,,6.0,862.0,4906.0,"(Binary data 4906 bytes, use -b option to extract)",XMP Core 4.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,8400 2396,20.1264,7.99031476997579,0.0009960159363,182.0590909,,56.0866666666667,36.7806666666667,,0.00376033504233997,57.2209676644141,33.0,56.0866666666667 36.7806666666667,1.89000224358841,12.8195404604405,,,,,,,,,,,,,,,,,0.0,0.0,7221.0,2396.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.859643,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0217.JPG,12.44,IMG_0217.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,3115466,2015:04:05 15:38:53+02:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:46+02:00,100755,JPEG,JPG,image/jpeg,MM,1bab3f899add481b7f5e54ec3db3372c,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2015:04:05 16:38:53,1.0,0.005434782609,2.4,2.0,50.0,0221,2013:03:09 17:01:31,2013:03:09 17:01:31,1 2 3 0,0.0054440001955431,2.40000000859426,6.169329073,5.0,24.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,9abc1004ddcad74a7276233d6340e866,2 2 0 0,N,59.3298333333333,E,18.0898333333333,1.0,0.0,16:01:31.43,,6.0,928.0,12995.0,"(Binary data 12995 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 16:38:53+03:00,,,,,,,,,,,Тимофей,,,,,,,,,,,,,,,,%G,4.0,4.0,Тимофей,,,1bab3f899add481b7f5e54ec3db3372c,2.4,3264 2448,7.990272,7.99031476997579,0.005434782609,0.0,,59.3298333333333,18.0898333333333,,0.00376033504233997,57.2209676644141,33.0,59.3298333333333 18.0898333333333,1.89000224358841,11.0496307676438,,,,,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0983.JPG,12.44,IMG_0983.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2465124,2013:07:20 16:34:29+02:00,2023:05:08 01:41:55+02:00,2023:05:08 01:40:32+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.4,2013:07:20 17:34:29,1.0,0.0008771929825,2.4,2.0,50.0,0221,2013:07:20 17:34:29,2013:07:20 17:34:29,1 2 3 0,0.0008769995543434,2.40000000859426,8.453405018,5.0,9.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,42.422,E,27.6935,0.0,11.27423168,14:34:28.7,,6.0,870.0,8728.0,"(Binary data 8728 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.0008771929825,11.27423168,,42.422,27.6935,,0.00376033504233997,57.2209676644141,33.0,42.422 27.6935,1.89000224358841,13.6808869206476,,,,,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0997.JPG,12.44,IMG_0997.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2285908,2015:04:05 15:24:10+02:00,2023:05:08 01:41:55+02:00,2023:05:08 01:40:33+02:00,100755,JPEG,JPG,image/jpeg,MM,9a406cfdb2c35ebbd483c34f0b852399,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,3.0,72.0,72.0,2.0,6.1.4,2015:04:05 16:24:10,1.0,0.006578947368,2.4,2.0,50.0,0221,2013:07:20 19:39:06,2013:07:20 19:39:06,1 2 3 0,0.0065980005659987,2.40000000859426,5.835384615,5.0,9.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,aaeb5f3c3c7ee642043d6209d74e502a,2 2 0 0,N,42.4251666666667,E,27.695,0.0,29.00165017,16:39:06.4,,6.0,928.0,9951.0,"(Binary data 9951 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 16:24:10+03:00,,,,,,,,,,,"['Ирина', 'Тимофей']",,,,,,3264.0,2448.0,pixel,,Face,0.129,0.097,0.317,0.485,,%G,4.0,4.0,"['Ирина', 'Тимофей']",,,9a406cfdb2c35ebbd483c34f0b852399,2.4,3264 2448,7.990272,7.99031476997579,0.006578947368,29.00165017,,42.4251666666667,27.695,,0.00376033504233997,57.2209676644141,33.0,42.4251666666667 27.695,1.89000224358841,10.7739963252035,,,,,1631 1223 881 881,,,-2037202203.0,4.0,326.0,,180.0,normalized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0773.JPG,12.44,IMG_0773.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2025439,2014:02:25 20:48:38+01:00,2023:05:08 01:41:54+02:00,2023:05:08 01:41:23+02:00,100755,JPEG,JPG,image/jpeg,MM,,2448.0,3264.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.4,2014:02:25 23:48:38,1.0,0.00036900369,2.4,2.0,50.0,0221,2013:07:07 10:52:15,2013:07:07 10:52:15,1 2 3 0,0.000368999870391435,2.40000000859426,10.72828096,5.0,16.0,4.13,0100,1.0,2448.0,3264.0,2.0,,0.0,0.0,33.0,0.0,,,N,42.7035,E,27.7985,1.0,0.0,07:52:14.46,,6.0,5036.0,3848.0,"(Binary data 3848 bytes, use -b option to extract)",,,Microsoft Windows Live Photo Gallery 15.4.3555.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2448 3264,7.990272,7.99031476997579,0.00036900369,0.0,,42.7035,27.7985,,0.00376033504233997,57.2209676644141,33.0,42.7035 27.7985,1.89000224358841,14.9301459480531,1 1,1.0,72.0,72.0,1631 1223 881 881,"(Binary data 2060 bytes, use -b option to extract)",uuid:faf5bdd5-ba3d-11da-ad31-d33d75182f1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
